canonical_player_id,canonical_player_name,display_player_name,premiership_count,seasons,grades,teams,latest_premiership_season,evidence_match_ids,confidence
raw_0ad71a7c_4f8c_4c80_8242_a230e1768f99,Paul Young,Paul Young,3,"Summer 2016/17, Summer 2022/23","Twenty20 Club Builder Shield, Twenty20 Track On Shield, A Grade (12 Player Grade - 80 Overs)",Glen Waverley Hawks,Summer 2022/23,"1287c2b6-541f-44bc-9a7d-e4c6e203fbb4, 3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, 65cee2cd-b406-4436-ab33-3ecae7e202a6",high
raw_7ebc3350_3efe_4d6f_88f6_2b3a0a568a8d,Arun Chelvan,Arun Chelvan,3,"Summer 2008/09, Summer 2016/17, Summer 2017/18","Howard Wilson Shield, Twenty20 Track On Shield, One Day A Grade",Glen Waverley Hawks,Summer 2017/18,"32cfac10-1913-484c-bbeb-0d5c4aabd098, 3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, 4f1cd226-444a-414f-a816-4a3e7cbfd19e",high
raw_5e51cdc2_8d9e_4583_badc_2922f6095d48,Luke Galle,Luke Galle,3,"Summer 2002/03, Summer 2016/17, Summer 2017/18","Howard Wilson Shield, Twenty20 Track On Shield, Under 16 Sat A Grade (pre 2006)",Glen Waverley Hawks,Summer 2017/18,"32cfac10-1913-484c-bbeb-0d5c4aabd098, 3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, aedf8b8a-6833-45ea-a14a-a6f8a52e039c",high
raw_4263a799_b1ed_43bd_ae39_46b28b0ea1fa,Auzburt Tellis,Auzburt Tellis,3,"Summer 2014/15, Summer 2016/17","One Day B Grade, A Grade (12 Player Grade - 80 Overs), Under 16 - Friday Night",Glen Waverley Hawks,Summer 2016/17,"58e01794-a67d-4dcb-a2cd-4adcfbeeaa5e, 65cee2cd-b406-4436-ab33-3ecae7e202a6, c93263cd-962f-4d2f-81b9-18521c8b1eaf",high
raw_c1060755_a171_4ece_8cad_8ebd390469ec,Brooke Calder,Brooke Calder,3,"Summer 2000/01, Summer 2003/04, Summer 2016/17","A1 Grade, A Grade (12 Player Grade - 80 Overs)",Glen Waverley Hawks,Summer 2016/17,"18a35904-ea9e-4bc5-a211-ed708588a799, 65cee2cd-b406-4436-ab33-3ecae7e202a6, 7a0431de-23b9-4e0f-bd05-509c54442898",high
raw_dec905aa_80a7_4966_b70a_34ca4e170458,Ranjit Balamurugan,Ranjit Balamurugan,3,Summer 2016/17,"Twenty20 Track On Shield, A Grade (12 Player Grade - 80 Overs), Under 16 - Friday Night",Glen Waverley Hawks,Summer 2016/17,"3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, 65cee2cd-b406-4436-ab33-3ecae7e202a6, c93263cd-962f-4d2f-81b9-18521c8b1eaf",high
raw_e2545913_7c6c_4fae_9f55_959cd8683c9f,William Bromley,William Bromley,3,"Summer 2014/15, Summer 2016/17","Under 14 Fri A Grade, Under 12 Fri A Grade, A Grade (12 Player Grade - 80 Overs)",Glen Waverley Hawks,Summer 2016/17,"2191ded4-0fdb-4566-a265-6525114e25d0, 307df5e9-28ce-42a6-b9be-557353bbdfb2, 65cee2cd-b406-4436-ab33-3ecae7e202a6",high
raw_7c09098d_c20a_49a4_a5bf_8117c4c8ef40,Glen Powell,Glen Powell,3,"Summer 2008/09, Summer 2011/12, Summer 2012/13","Wilson Shield Grade 2nds, C1 Grade",Glen Waverley Hawks,Summer 2012/13,"1284d2b3-85d5-4f78-9598-9e06ea403204, 66dc58fe-a829-4d91-97e0-72a429c54a59, eed7365a-0237-4a7f-acee-33d0dfbfb1e9",high
raw_2ecad9ed_3966_4cba_85f3_644b5191db5c,Stephen Quinn,Stephen Quinn,3,"Summer 2000/01, Summer 2003/04, Summer 2012/13","A1 Grade, Wilson Shield Grade 2nds",Glen Waverley Hawks,Summer 2012/13,"18a35904-ea9e-4bc5-a211-ed708588a799, 7a0431de-23b9-4e0f-bd05-509c54442898, eed7365a-0237-4a7f-acee-33d0dfbfb1e9",high
raw_7ceaa8ee_ed93_4785_a4b4_8c670b67fd97,Sunny Somaia,Sunny Somaia,3,"Summer 2008/09, Summer 2011/12, Summer 2012/13","Wilson Shield Grade 2nds, C1 Grade",Glen Waverley Hawks,Summer 2012/13,"1284d2b3-85d5-4f78-9598-9e06ea403204, 66dc58fe-a829-4d91-97e0-72a429c54a59, eed7365a-0237-4a7f-acee-33d0dfbfb1e9",high
aansh_pandya,Aansh Pandya,Aansh Pandya,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_e81d27db_8631_4944_be94_cba16df7f569,Avnish Thakur,Avnish Thakur,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_b08384a4_29eb_40f3_9178_2278847efc63,Emmett Webb,Emmett Webb,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_c1bfbf0b_446d_457c_8e87_b95b8b4cdc5b,Hodge Tyssen,Hodge Tyssen,2,Summer 2025/26,"U13B Saturday - Fischer Shield, Modern Orthodontics U12 - A Grade","Glen Waverley Hawks - Under 13's (1), Glen Waverley Hawks U12A",Summer 2025/26,"c6326985-7347-43a1-9474-522fdaafa078, d852ac8a-4ced-45ee-981d-e28d3093eb54",high
nakul_kale,Nakul Kale,Nakul Kale,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_0b6ab035_9303_4e7c_942e_40543466513f,Ojas Parashar,Ojas Parashar,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U12 - A Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U12A",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, d852ac8a-4ced-45ee-981d-e28d3093eb54",high
raw_577c54ec_5298_41c7_bd0a_b56d36240a6d,Panav Negi,Panav Negi,2,Summer 2025/26,"U13B Saturday - Fischer Shield, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - Under 13's (1), Glen Waverley Hawks U14B",Summer 2025/26,"c6326985-7347-43a1-9474-522fdaafa078, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_e209cdbe_8795_47f9_a912_53ce47e86570,Paul Young,Paul Young,2,"Summer 2023/24, Summer 2025/26","C Grade (70 Overs, 12 Players), B Grade (80 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, e49c155a-a161-43c3-b8f6-80ed1db52ca7",high
raw_7553d1cb_7425_4da8_a7ee_d252d818a4b3,Pratheek Nelluri,Pratheek Nelluri,2,"Summer 2021/22, Summer 2025/26","C Grade (70 Overs, 12 Players), Under 16 B Friday","Glen Waverley Hawks - 2nd XI, Glen Waverley Hawks",Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, b3ff3cb1-7c3b-43bf-9638-136bdef33c89",high
ryon_mulleriyawa,Ryon Mulleriyawa,Ryon Mulleriyawa,2,Summer 2025/26,"U13B Saturday - Fischer Shield, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - Under 13's (1), Glen Waverley Hawks U14B",Summer 2025/26,"c6326985-7347-43a1-9474-522fdaafa078, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_70ececf4_fb1e_49e4_9eef_76dd04ba2c7d,Satej Parashar,Satej Parashar,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_bbd3f925_daf9_4610_b338_993f0b73feb2,Shaan Kandola,Shaan Kandola,2,Summer 2025/26,"U13B Saturday - Fischer Shield, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - Under 13's (1), Glen Waverley Hawks U14B",Summer 2025/26,"c6326985-7347-43a1-9474-522fdaafa078, e45afa66-cc2e-4b72-8f57-def73b628048",high
soham_melag,Soham Melag,Soham Melag,2,"Summer 2023/24, Summer 2025/26","Under 12 - Friday White, Modern Orthodontics U14 - B Grade","Glen Waverley Hawks - U/12, Glen Waverley Hawks U14B",Summer 2025/26,"4fac99f8-410f-4e26-be59-85ce12e1ad0d, e45afa66-cc2e-4b72-8f57-def73b628048",high
raw_87dcf20b_a607_4346_a352_899db515d5fb,Sunil Somaia,Sunil Somaia,2,"Summer 2023/24, Summer 2025/26","C Grade (70 Overs, 12 Players), B Grade (80 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, e49c155a-a161-43c3-b8f6-80ed1db52ca7",high
raw_5d3c8cb4_9325_49bd_9468_a8b3c2609d63,Thomas Doig,Thomas Doig,2,Summer 2025/26,"U13B Saturday - Fischer Shield, Modern Orthodontics U12 - A Grade","Glen Waverley Hawks - Under 13's (1), Glen Waverley Hawks U12A",Summer 2025/26,"c6326985-7347-43a1-9474-522fdaafa078, d852ac8a-4ced-45ee-981d-e28d3093eb54",high
vansh_trivedi,Vansh Trivedi,Vansh Trivedi,2,"Summer 2021/22, Summer 2025/26","C Grade (70 Overs, 12 Players), Under 16 B Friday","Glen Waverley Hawks - 2nd XI, Glen Waverley Hawks",Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, b3ff3cb1-7c3b-43bf-9638-136bdef33c89",high
raw_f4c85a5b_7caf_4087_a832_ab90c627c0dc,Varun Bhat,Varun Bhat,2,"Summer 2021/22, Summer 2025/26","C Grade (70 Overs, 12 Players), Under 16 B Friday","Glen Waverley Hawks - 2nd XI, Glen Waverley Hawks",Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, b3ff3cb1-7c3b-43bf-9638-136bdef33c89",high
raw_8d693c52_b5b5_4933_837e_49e2cc452735,Vedant Joshi,Vedant Joshi,2,"Summer 2021/22, Summer 2025/26","C Grade (70 Overs, 12 Players), Under 16 B Friday","Glen Waverley Hawks - 2nd XI, Glen Waverley Hawks",Summer 2025/26,"985a4ddd-5c3d-452a-bf60-9908223519d3, b3ff3cb1-7c3b-43bf-9638-136bdef33c89",high
raw_f55a8fca_29ad_413a_98b2_c8df1b4d3ebf,Cameron Hocart,Cameron Hocart,2,"Summer 2016/17, Summer 2023/24","Twenty20 Track On Shield, B Grade (80 Overs, 12 Players)","Glen Waverley Hawks, Glen Waverley Hawks - 2nd XI",Summer 2023/24,"3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, e49c155a-a161-43c3-b8f6-80ed1db52ca7",high
evan_miller,Evan Miller,Evan Miller,2,"Summer 2022/23, Summer 2023/24","Twenty20 Club Builder Shield, B Grade (80 Overs, 12 Players)","Glen Waverley Hawks, Glen Waverley Hawks - 2nd XI",Summer 2023/24,"1287c2b6-541f-44bc-9a7d-e4c6e203fbb4, e49c155a-a161-43c3-b8f6-80ed1db52ca7",high
raw_3ceac2e4_0768_4b05_98a8_b6496faac675,Greg Mccormick,Greg Mccormick,2,"Summer 2008/09, Summer 2022/23","Twenty20 Club Builder Shield, One Day A Grade",Glen Waverley Hawks,Summer 2022/23,"1287c2b6-541f-44bc-9a7d-e4c6e203fbb4, 4f1cd226-444a-414f-a816-4a3e7cbfd19e",high
mohd_shuraque_jahan,Mohd Shuraque Jahan,Mohd Shuraque Jahan,2,"Summer 2021/22, Summer 2022/23","Twenty20 Club Builder Shield, Under 16 B Friday",Glen Waverley Hawks,Summer 2022/23,"1287c2b6-541f-44bc-9a7d-e4c6e203fbb4, b3ff3cb1-7c3b-43bf-9638-136bdef33c89",high
raw_2e73b740_a0d7_49c3_937c_08acc2378fa7,Ahilan Sivakumaran,Ahilan Sivakumaran,2,"Summer 2016/17, Summer 2017/18","Howard Wilson Shield, Twenty20 Track On Shield",Glen Waverley Hawks,Summer 2017/18,"32cfac10-1913-484c-bbeb-0d5c4aabd098, 3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d",high
raw_bd3c0d43_e969_428e_afbd_18b844d17fe0,Apurwa Sarve,Apurwa Sarve,2,"Summer 2016/17, Summer 2017/18","Howard Wilson Shield, Twenty20 Track On Shield",Glen Waverley Hawks,Summer 2017/18,"32cfac10-1913-484c-bbeb-0d5c4aabd098, 3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d",high
raw_f043208c_b196_465d_8de2_b29d2da36ee2,Michael Armstrong,Michael Armstrong,2,"Summer 2008/09, Summer 2017/18","Howard Wilson Shield, C1 Grade",Glen Waverley Hawks,Summer 2017/18,"32cfac10-1913-484c-bbeb-0d5c4aabd098, 66dc58fe-a829-4d91-97e0-72a429c54a59",high
raw_5276389e_bd41_427e_9ce5_ac6d8fa3f6cf,Cooper George,Cooper George,2,"Summer 2014/15, Summer 2016/17","Under 14 Fri A Grade, Under 12 Fri A Grade",Glen Waverley Hawks,Summer 2016/17,"2191ded4-0fdb-4566-a265-6525114e25d0, 307df5e9-28ce-42a6-b9be-557353bbdfb2",high
raw_a0488825_fe97_4f6c_a710_16156b34eb29,Jason Storan,Jason Storan,2,Summer 2016/17,"Twenty20 Track On Shield, A Grade (12 Player Grade - 80 Overs)",Glen Waverley Hawks,Summer 2016/17,"3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, 65cee2cd-b406-4436-ab33-3ecae7e202a6",high
liam_powell,Liam Powell,Liam Powell,2,"Summer 2014/15, Summer 2016/17","Under 14 Fri A Grade, Under 12 Fri A Grade",Glen Waverley Hawks,Summer 2016/17,"2191ded4-0fdb-4566-a265-6525114e25d0, 307df5e9-28ce-42a6-b9be-557353bbdfb2",high
raw_c2cc6ae8_46c4_4922_9715_112d64cabe3a,Mitchell Kohne,Mitchell Kohne,2,Summer 2016/17,"Twenty20 Track On Shield, Under 16 - Friday Night",Glen Waverley Hawks,Summer 2016/17,"3dd9c4d7-479f-446a-8f34-5fd0cb43ff8d, c93263cd-962f-4d2f-81b9-18521c8b1eaf",high
raw_8fa24d16_4ec2_4f99_a38a_8117bd7db9f6,Prithish Pancholi,Prithish Pancholi,2,"Summer 2014/15, Summer 2016/17","Under 14 Fri A Grade, Under 12 Fri A Grade",Glen Waverley Hawks,Summer 2016/17,"2191ded4-0fdb-4566-a265-6525114e25d0, 307df5e9-28ce-42a6-b9be-557353bbdfb2",high
raw_959d7001_91bd_4f20_8632_4fc67ba37a78,Vedanth Shah,Vedanth Shah,2,"Summer 2014/15, Summer 2016/17","Under 14 Fri A Grade, Under 12 Fri A Grade",Glen Waverley Hawks,Summer 2016/17,"2191ded4-0fdb-4566-a265-6525114e25d0, 307df5e9-28ce-42a6-b9be-557353bbdfb2",high
raw_4c3922e4_019b_4974_aeb7_340e38704ce7,Arun Sarve,Arun Sarve,2,"Summer 2008/09, Summer 2014/15","One Day B Grade, C1 Grade",Glen Waverley Hawks,Summer 2014/15,"58e01794-a67d-4dcb-a2cd-4adcfbeeaa5e, 66dc58fe-a829-4d91-97e0-72a429c54a59",high
raw_632d4f81_7c95_4283_ac52_bc8b5b4f33e5,Chris Perkins,Chris Perkins,2,"Summer 2003/04, Summer 2012/13","A1 Grade, Wilson Shield Grade 2nds",Glen Waverley Hawks,Summer 2012/13,"18a35904-ea9e-4bc5-a211-ed708588a799, eed7365a-0237-4a7f-acee-33d0dfbfb1e9",high
raw_a548ac65_34b5_48bc_ab8d_589dbb93b2eb,Geoff Gannon,Geoff Gannon,2,"Summer 2011/12, Summer 2012/13",Wilson Shield Grade 2nds,Glen Waverley Hawks,Summer 2012/13,"1284d2b3-85d5-4f78-9598-9e06ea403204, eed7365a-0237-4a7f-acee-33d0dfbfb1e9",high
raw_2a5095c8_8f73_41e6_abd6_582d0bf1d32c,Malin Ratnayake,Malin Ratnayake,2,"Summer 2008/09, Summer 2011/12","Wilson Shield Grade 2nds, C1 Grade",Glen Waverley Hawks,Summer 2011/12,"1284d2b3-85d5-4f78-9598-9e06ea403204, 66dc58fe-a829-4d91-97e0-72a429c54a59",high
raw_43f75a14_4b3e_4efc_ae94_7663f3940377,Michael Stevenson,Michael Stevenson,2,"Summer 2008/09, Summer 2011/12","Wilson Shield Grade 2nds, C1 Grade",Glen Waverley Hawks,Summer 2011/12,"1284d2b3-85d5-4f78-9598-9e06ea403204, 66dc58fe-a829-4d91-97e0-72a429c54a59",high
raw_be427c64_83ea_478b_ab0a_879f757e22ab,Stuart Wynd,Stuart Wynd,2,"Summer 1995/96, Summer 2008/09","A1 Grade, One Day A Grade",Glen Waverley Hawks,Summer 2008/09,"2e237ca1-66e0-49e0-a333-b5f227540a0f, 4f1cd226-444a-414f-a816-4a3e7cbfd19e",high
raw_5620667d_87b8_4ce6_82e3_bab7e15ceece,Dean Perkins,Dean Perkins,2,"Summer 2000/01, Summer 2003/04",A1 Grade,Glen Waverley Hawks,Summer 2003/04,"18a35904-ea9e-4bc5-a211-ed708588a799, 7a0431de-23b9-4e0f-bd05-509c54442898",high
raw_86701149_b438_4927_ad57_2b1fcc946f56,Scott Mills,Scott Mills,2,"Summer 2002/03, Summer 2003/04","A1 Grade, Under 16 Sat A Grade (pre 2006)",Glen Waverley Hawks,Summer 2003/04,"18a35904-ea9e-4bc5-a211-ed708588a799, aedf8b8a-6833-45ea-a14a-a6f8a52e039c",high
raw_f839d758_6e34_471b_a15c_33842460c4ed,Wayne De Fraga,Wayne De Fraga,2,"Summer 1995/96, Summer 2000/01",A1 Grade,Glen Waverley Hawks,Summer 2000/01,"2e237ca1-66e0-49e0-a333-b5f227540a0f, 7a0431de-23b9-4e0f-bd05-509c54442898",high
raw_cb836970_3401_4d90_92cd_b1c0874032fa,Ahad Cheema,Ahad Cheema,1,Summer 2025/26,Modern Orthodontics U12 - A Grade,Glen Waverley Hawks U12A,Summer 2025/26,d852ac8a-4ced-45ee-981d-e28d3093eb54,high
raw_4bb878c5_568c_44b9_b944_eda906ffb9f9,Aiden Suraweera,Aiden Suraweera,1,Summer 2025/26,Modern Orthodontics U12 - A Grade,Glen Waverley Hawks U12A,Summer 2025/26,d852ac8a-4ced-45ee-981d-e28d3093eb54,high
raw_1392b763_fc4a_432c_a2d0_92f2b8ae371b,Akshath Mantripragada,Akshath Mantripragada,1,Summer 2025/26,Modern Orthodontics U14 - B Grade,Glen Waverley Hawks U14B,Summer 2025/26,e45afa66-cc2e-4b72-8f57-def73b628048,high
raw_303bb8f7_9395_423a_9037_8216390c3918,Ansh Patel,Ansh Patel,1,Summer 2025/26,Modern Orthodontics U12 - A Grade,Glen Waverley Hawks U12A,Summer 2025/26,d852ac8a-4ced-45ee-981d-e28d3093eb54,high
raw_2548d1cf_7adc_4139_ba4b_449b4f948962,Danish Seth,Danish Seth,1,Summer 2025/26,"C Grade (70 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,985a4ddd-5c3d-452a-bf60-9908223519d3,high
raw_2280c126_a08f_43b3_b178_70f7084a8e19,Devansh Singhal,Devansh Singhal,1,Summer 2025/26,Modern Orthodontics U12 - A Grade,Glen Waverley Hawks U12A,Summer 2025/26,d852ac8a-4ced-45ee-981d-e28d3093eb54,high
raw_2664c710_becf_46b8_ac9a_db219e734313,Harindra Krishna Mendu,Harindra Krishna Mendu,1,Summer 2025/26,"C Grade (70 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,985a4ddd-5c3d-452a-bf60-9908223519d3,high
raw_4fc883ae_61f1_4cb6_be47_80d5259b5c33,James Polgar,James Polgar,1,Summer 2025/26,U13B Saturday - Fischer Shield,Glen Waverley Hawks - Under 13's (1),Summer 2025/26,c6326985-7347-43a1-9474-522fdaafa078,high
raw_3e1a7925_8b53_433f_af56_8eab1522940c,Johannes Tyssen,Johannes Tyssen,1,Summer 2025/26,Modern Orthodontics U14 - B Grade,Glen Waverley Hawks U14B,Summer 2025/26,e45afa66-cc2e-4b72-8f57-def73b628048,high
raw_ab74ed76_8519_45ac_81a8_d1ba1bafbec3,Karthick Dhakshinamoorthy,Karthick Dhakshinamoorthy,1,Summer 2025/26,"C Grade (70 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,985a4ddd-5c3d-452a-bf60-9908223519d3,high
raw_b5469f9a_2882_4553_b5b6_69811019db34,Liam Forer,Liam Forer,1,Summer 2025/26,U13B Saturday - Fischer Shield,Glen Waverley Hawks - Under 13's (1),Summer 2025/26,c6326985-7347-43a1-9474-522fdaafa078,high
raw_ab1e6e21_5393_45bc_8fde_b973a5c4d8a4,Ohmkaaran Kalaiarul,Ohmkaaran Kalaiarul,1,Summer 2025/26,Modern Orthodontics U14 - B Grade,Glen Waverley Hawks U14B,Summer 2025/26,e45afa66-cc2e-4b72-8f57-def73b628048,high
raw_2cb0c66f_cdd6_4ab5_a606_7ff87aed534e,Praj Jain,Praj Jain,1,Summer 2025/26,Modern Orthodontics U12 - A Grade,Glen Waverley Hawks U12A,Summer 2025/26,d852ac8a-4ced-45ee-981d-e28d3093eb54,high
randika_dias,Randika Dias,Randika Dias,1,Summer 2025/26,"C Grade (70 Overs, 12 Players)",Glen Waverley Hawks - 2nd XI,Summer 2025/26,985a4ddd-5c3d-452a-bf60-9908223519d3,high
