match_id,season_id,season,source_team_ids,fvcc_team_id,fvcc_team_name,grade_id,grade_name,grade_label,round_name,round_display,round_sort,match_date,opponent_name,result_label,result_class,result_text,best_batter,best_bowler,is_premiership
ab3939cd-4a12-4503-9ad7-98ecd0c06189,63bd697a-8f36-4832-9e80-75600f58609d,Summer 1985/86,447ec450-dbef-4029-8cb0-4b7f5ba19ba4,75215bfd-a93c-4b2f-b5af-08e96596e73f,Bentleigh Uniting 4,158bb186-e6c7-4225-a819-1101b264654c,H Grade,Bentleigh Uniting 4 - H Grade,Round 2,R2,2,1985-10-19 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 4 wickets,Geoffrey Bentley 136,Phillip Bolton 3-110,False
fb1d1323-dbed-4e59-aab4-8fd3c2a17fbf,63bd697a-8f36-4832-9e80-75600f58609d,Summer 1985/86,447ec450-dbef-4029-8cb0-4b7f5ba19ba4,c4b7387d-78f0-4b0d-b75b-e05facd3b5af,East Sandringham,158bb186-e6c7-4225-a819-1101b264654c,H Grade,East Sandringham - H Grade,Round 5,R5,5,1985-11-30 00:00:00+00:00,Southside East Caulfield Cricket Club,Draw,draw,draw,Tom Chasemore 45,Dean Butler 2-26,False
92b06311-9ac0-4698-9325-35209419a262,22a332ee-7323-414b-bf81-bb360b894a5f,Summer 1986/87,fd5197a9-0802-48ea-a8e9-66503a7edd18,fd5197a9-0802-48ea-a8e9-66503a7edd18,Southside East Caulfield,3e7c91b7-5f4c-4a1f-8620-66e48e764bf0,Quiney Shield,Southside East Caulfield - Quiney Shield,Round 9,R9,9,1987-01-26 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Loss,loss,lost by 6 wickets,—,—,False
1dad41b6-fb4f-429d-be13-04dca8c2e2ce,0243bc27-76aa-41d7-8c2e-9e83841ece48,Summer 1987/88,815d1d5f-7fa8-4d51-b342-7b8968329c93,b4be054a-cb7a-4371-96bb-fe69ec99024d,Le Page Park 4,9489c5f2-08b0-4cfa-acd9-f72c255a312f,F Grade,Le Page Park 4 - F Grade Central,Round 3,R3,3,1987-10-31 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by an innings and 58 runs,Justin 0 & 36,Keith Montgomery 3-49,False
3cdefcdc-7108-4c6d-9144-173e05b64d0a,0243bc27-76aa-41d7-8c2e-9e83841ece48,Summer 1987/88,3555248f-6f47-4884-a52c-b8714a7e0fa7,3555248f-6f47-4884-a52c-b8714a7e0fa7,Southside East Caulfield,6d857ad1-1eca-4b8d-b0da-b85356257715,Quiney Shield,Southside East Caulfield - Quiney Shield,Round 1,R1,1,1987-10-03 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Loss,loss,lost by 2 wickets,—,—,False
c4444f0a-4c16-43cc-a147-ff52249fcfca,ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,bc5cc3f9-b9ac-44c8-b6c0-fc63739d9d1b,0bcd3111-0e2a-457d-8932-2dd525baeafb,Le Page Park 2,17cda4d7-fd21-4e84-9a25-f3420d95b5ca,Woolnough Shield,Le Page Park 2 - Woolnough Shield,Round 8,R8,8,1989-01-28 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by an innings and 79 runs,Angelo 29 & 6*,Chris Hatzipascalis 2-35,False
07de026e-ce0c-4e88-8a4c-a3045de41976,ff2f5c74-5c77-4b6c-857f-91a5b146e912,Summer 1988/89,13755c71-73d2-41bc-9017-81284dbaa137,13755c71-73d2-41bc-9017-81284dbaa137,Southside East Caulfield,2499b11d-84b4-42ed-8353-b177dd7cc952,I Grade,Southside East Caulfield - I Grade,Round 1,R1,1,1988-10-01 00:00:00+00:00,Bentleigh Uniting 4 Cricket Club,Loss,loss,lost by 6 wickets,—,—,False
1e03cd43-218e-4506-b4f9-910bc5820656,cffa121f-70bb-4b9a-bd4c-ec2a639291b6,Summer 1989/90,bf899776-6615-4734-82d8-9e7b1fd609af,b3982bca-2084-4f9a-a871-2245fa780b10,Le Page Park 2,c327da1a-3775-4a94-87f2-0c60661d8860,Woolnough Shield,Le Page Park 2 - Woolnough Shield,Round 4,R4,4,1989-11-18 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 74 runs,Andrew Boag 32,Darren Hiddlestone 4-52,False
374bdd73-b271-4423-9660-43cd429eee5a,cffa121f-70bb-4b9a-bd4c-ec2a639291b6,Summer 1989/90,3493c7f3-dea2-483a-96bb-2ee0380cf841,3493c7f3-dea2-483a-96bb-2ee0380cf841,Southside East Caulfield,ff7cb601-c3be-49e8-aba2-7da90d46a7cb,E Grade,Southside East Caulfield - E Grade - Les Kemp Shield,Round 11,R11,11,1990-02-24 00:00:00+00:00,Bentleigh Uniting 3 Cricket Club,Loss,loss,lost by 4 wickets,—,—,False
251ed9e3-4db9-4bf6-8af8-3f891838a263,cffa121f-70bb-4b9a-bd4c-ec2a639291b6,Summer 1989/90,bf899776-6615-4734-82d8-9e7b1fd609af,bf899776-6615-4734-82d8-9e7b1fd609af,Southside East Caulfield,c327da1a-3775-4a94-87f2-0c60661d8860,Woolnough Shield,Southside East Caulfield - Woolnough Shield,Round 11,R11,11,1990-02-24 00:00:00+00:00,Bentleigh Uniting Cricket Club,Loss,loss,lost by 63 runs,—,—,False
2fe10ab2-f30f-413a-b668-e8fb9be5d00b,84fb4bb4-7a22-444b-9fdb-a864bc9a4ee5,Summer 1990/91,770bd993-145f-4546-9b32-dd2a7e9f84b2,770bd993-145f-4546-9b32-dd2a7e9f84b2,Southside East Caulfield 1,6bd0b870-77c2-42ac-ad92-c60d7bdfdda7,Woolnough Shield,Southside East Caulfield 1 - Woolnough Shield,Round 10,R10,10,1991-02-09 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Loss,loss,lost by 58 runs,—,—,False
4ac79b0e-55a7-443f-b248-8d694c89d555,84fb4bb4-7a22-444b-9fdb-a864bc9a4ee5,Summer 1990/91,770bd993-145f-4546-9b32-dd2a7e9f84b2,770bd993-145f-4546-9b32-dd2a7e9f84b2,Southside East Caulfield 1,6bd0b870-77c2-42ac-ad92-c60d7bdfdda7,Woolnough Shield,Southside East Caulfield 1 - Woolnough Shield,Round 8,R8,8,1991-01-26 00:00:00+00:00,Le Page Park 2 Cricket Club,Loss,loss,lost by 63 runs,—,—,False
44bc1973-2772-41bc-b756-ecf9b409e408,fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,22b87824-7f57-4e3a-8d12-48475937bdad,22b87824-7f57-4e3a-8d12-48475937bdad,Southside East Caulfield,d48478ad-15d1-4892-99cb-4ef44e8c31f8,G Grade,Southside East Caulfield - G Grade,Round 9,R9,9,1992-01-27 00:00:00+00:00,Bentleigh Uniting 4 Cricket Club,Loss,loss,lost by 4 wickets,—,—,False
c04aef00-76a3-42d9-bb57-c4dc3091ea03,fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,22b87824-7f57-4e3a-8d12-48475937bdad,22b87824-7f57-4e3a-8d12-48475937bdad,Southside East Caulfield,d48478ad-15d1-4892-99cb-4ef44e8c31f8,G Grade,Southside East Caulfield - G Grade,Round 8,R8,8,1992-01-25 00:00:00+00:00,Moorabbin Park Cricket Club,Loss,loss,lost by 164 runs,—,—,False
bd3455e8-c55d-4046-80db-d07060e8f334,fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,643e133f-02ad-46f3-b756-c37da6bb6e0a,643e133f-02ad-46f3-b756-c37da6bb6e0a,Southside East Caulfield,c0e3fcbd-1e26-41a2-9781-42d42a89fedb,Woolnough Shield,Southside East Caulfield - Woolnough Shield,Round 9,R9,9,1992-01-27 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Loss,loss,lost by 1 wickets,—,—,False
fc0aa918-96e5-4766-b68f-9a7fc90b2440,fdd607d3-484c-4d37-8b3f-f70f16eda3ed,Summer 1991/92,643e133f-02ad-46f3-b756-c37da6bb6e0a,643e133f-02ad-46f3-b756-c37da6bb6e0a,Southside East Caulfield,c0e3fcbd-1e26-41a2-9781-42d42a89fedb,Woolnough Shield,Southside East Caulfield - Woolnough Shield,Round 8,R8,8,1992-01-25 00:00:00+00:00,Le Page Park 2 Cricket Club,Loss,loss,lost by 76 runs,—,—,False
f9da2c43-d9ff-47e4-ae50-fac898b25e5a,371ca67c-8c1e-4489-8cc5-ef03b86d7c1f,Summer 1992/93,aff56558-2eec-49ff-be8c-6b9ebea98502,aff56558-2eec-49ff-be8c-6b9ebea98502,Southside East Caulfield 1,4ac2b07a-7b2e-4b38-a975-3ba771b1f9d6,Woolnough Shield,Southside East Caulfield 1 - Woolnough Shield,Round 11,R11,11,1993-02-20 00:00:00+00:00,Le Page Park 2 Cricket Club,Loss,loss,lost by 6 wickets,—,—,False
087ae6da-6160-4cb1-9d19-9833301b37f8,371ca67c-8c1e-4489-8cc5-ef03b86d7c1f,Summer 1992/93,aff56558-2eec-49ff-be8c-6b9ebea98502,aff56558-2eec-49ff-be8c-6b9ebea98502,Southside East Caulfield 1,4ac2b07a-7b2e-4b38-a975-3ba771b1f9d6,Woolnough Shield,Southside East Caulfield 1 - Woolnough Shield,Round 5,R5,5,1992-11-28 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Draw,draw,draw,—,—,False
fb5c516d-cbd4-466a-b814-7aafcead3375,6599c48c-8222-4eb0-abbc-ae3d37717f12,Summer 1993/94,e2106e58-9aa9-431b-b70d-a774bc33a9e8,5bee47bd-6b09-4548-a719-382d142e15ac,Le Page Park 2,c296a65f-fc0d-4f7c-a11c-02fd738554dc,Quiney Shield,Le Page Park 2 - Quiney Shield,Round 1,R1,1,1993-10-02 00:00:00+00:00,Southside East Caulfield Cricket Club,Draw,draw,draw,Justin Brady 32*,Robert Hodgkinson 4-70,False
1573d426-2d72-4b03-9b1d-e969b2bffa95,6599c48c-8222-4eb0-abbc-ae3d37717f12,Summer 1993/94,ce0899e9-0da3-4749-aa5e-e7a60765205d,ce0899e9-0da3-4749-aa5e-e7a60765205d,Southside East Caulfield,11856fda-fcaa-4f9e-b574-fdf74e35d446,J Grade,Southside East Caulfield - J Grade,Round 10,R10,10,1994-02-12 00:00:00+00:00,Bentleigh Uniting 6 Cricket Club,Loss,loss,lost by 6 wickets,—,—,False
229b3291-20b2-41d7-b636-4e63208ac9c9,6599c48c-8222-4eb0-abbc-ae3d37717f12,Summer 1993/94,e2106e58-9aa9-431b-b70d-a774bc33a9e8,e2106e58-9aa9-431b-b70d-a774bc33a9e8,Southside East Caulfield,c296a65f-fc0d-4f7c-a11c-02fd738554dc,Quiney Shield,Southside East Caulfield - Quiney Shield,Round 8,R8,8,1994-01-15 00:00:00+00:00,Bentleigh Uniting 2 Cricket Club,Loss,loss,lost by 6 wickets,—,—,False
77faec70-2f73-49ef-89d2-bc13a117f72a,1c2d5f4f-3ad3-4432-b1b7-296752084be0,Summer 1994/95,263b806d-78d9-43b3-96b6-e0bf7bab2190,be9293c7-a77f-4314-9e61-e57b21b459aa,East Sandringham Boys Club 2,d0675be6-7d37-4762-b4a2-adb2f345d928,Quiney Shield,East Sandringham Boys Club 2 - Quiney Shield,Round 4,R4,4,1994-11-12 00:00:00+00:00,Southside East Caulfield 1 Cricket Club,Loss,loss,lost by 59 runs,Leigh Head 104,Phil Smith 4-58,False
210f1c72-39a1-494f-9ba4-291e4ecaa0ae,1c2d5f4f-3ad3-4432-b1b7-296752084be0,Summer 1994/95,263b806d-78d9-43b3-96b6-e0bf7bab2190,a21a4abd-1740-40ef-9b33-724f2bf47fe1,Le Page Park 2,d0675be6-7d37-4762-b4a2-adb2f345d928,Quiney Shield,Le Page Park 2 - Quiney Shield,Round 2,R2,2,1994-10-15 00:00:00+00:00,Southside East Caulfield 1 Cricket Club,Loss,loss,lost by 2 wickets,Kevin Coady 46,Dean Rosenberg 3-48,False
7471eb8e-c70f-42b0-a840-ca646ba5d517,1c2d5f4f-3ad3-4432-b1b7-296752084be0,Summer 1994/95,263b806d-78d9-43b3-96b6-e0bf7bab2190,263b806d-78d9-43b3-96b6-e0bf7bab2190,Southside East Caulfield 1,d0675be6-7d37-4762-b4a2-adb2f345d928,Quiney Shield,Southside East Caulfield 1 - Quiney Shield,Round 6,R6,6,1994-12-10 00:00:00+00:00,Bentleigh Uniting 3 Cricket Club,Loss,loss,lost by 10 runs,—,—,False
dffca440-2176-4a76-8321-c0e14224d729,7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,8ad56e82-8b84-4a3f-b89b-893ef98329a5,9b3d7157-1561-4631-be86-2db1f5568007,Bentleigh Uniting 2,a5345982-e044-4c99-a141-3bb729e5a5b6,Woolnough Shield,Bentleigh Uniting 2 - Woolnough Shield,Round 7,R7,7,1996-01-06 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 5 runs,Terry Balderanos 38,Ian Longmuir 5-57,False
75a886a1-3899-4754-99ea-9d97658432f0,7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,94d9758d-568d-4690-96b2-b92e7570a20f,cd5da75d-064b-4917-8928-58a1276895b3,Melbourne Wanderers 3,33c6c77f-9b80-4f57-83eb-1a391bf06f3d,I Grade,Melbourne Wanderers 3 - I Grade,Round 8,R8,8,1996-01-13 00:00:00+00:00,Southside East Caulfield Cricket Club,Draw,draw,draw,Francisco Castillo 62,Dave Matthews 4-35,False
1d58105a-0757-4f1c-b4ff-f0f0617ff1f6,7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,94d9758d-568d-4690-96b2-b92e7570a20f,94d9758d-568d-4690-96b2-b92e7570a20f,Southside East Caulfield,33c6c77f-9b80-4f57-83eb-1a391bf06f3d,I Grade,Southside East Caulfield - I Grade,Round 9,R9,9,1996-01-27 00:00:00+00:00,Bentleigh Uniting 7 Cricket Club,Loss,loss,lost by forfeit,—,—,False
4ad955f6-a442-4105-8f9c-5f27e779fe4e,7d54d91a-aed3-494d-90bb-d765baaee3be,Summer 1995/96,8ad56e82-8b84-4a3f-b89b-893ef98329a5,8ad56e82-8b84-4a3f-b89b-893ef98329a5,Southside East Caulfield,a5345982-e044-4c99-a141-3bb729e5a5b6,Woolnough Shield,Southside East Caulfield - Woolnough Shield,Round 2,R2,2,1995-10-21 00:00:00+00:00,Cluden Cricket Club,Loss,loss,lost,—,—,False
55cd92a5-4f65-4469-bf39-4a4471bc94c9,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,42f95adc-ff2d-46d9-a5e4-fc8d5c9cc32c,5cb7d908-8524-4288-92c3-ba11bd040a3f,Bentleigh Uniting 3,e71665e0-b647-465b-a76a-243fb8f15f8f,Quiney Shield,Bentleigh Uniting 3 - Quiney Shield,Round 10,R10,10,1997-02-08 00:00:00+00:00,Southside East Caulfield 1 Cricket Club,Loss,loss,lost by 17 runs,Matt Mantell 71,Louis Kalisperis 4-59,False
9908a373-4998-428a-b6d9-0dabd3138955,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,42ec8865-e5f9-439e-bb0a-e73595e2e153,68634144-e8fb-4b4f-87d1-e55cb93fb58f,East Sandringham Boys Club 3,70426ece-6df6-4625-9a60-889116b0db72,E Grade,East Sandringham Boys Club 3 - E Grade - Les Kemp Shield,Round 11,R11,11,1997-02-22 00:00:00+00:00,Southside East Caulfield 2 Cricket Club,Loss,loss,lost by 37 runs,James Leslie 58,Scott Campbell 3-52,False
ed88475c-60e5-4d02-b937-f3058a2936fc,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,ad0fd641-0072-4f82-ac1a-5a2689b87d81,ad0fd641-0072-4f82-ac1a-5a2689b87d81,Southside East Caulfield,39ffceae-dd0b-47c6-a12c-89ad4028bb7e,H Grade,Southside East Caulfield - H Grade,Round 11,R11,11,1997-02-22 00:00:00+00:00,Le Page Park 5 Cricket Club,Loss,loss,lost by 217 runs,—,—,False
648ce598-2daf-476f-8185-95286f1cbe74,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,ad0fd641-0072-4f82-ac1a-5a2689b87d81,ad0fd641-0072-4f82-ac1a-5a2689b87d81,Southside East Caulfield,39ffceae-dd0b-47c6-a12c-89ad4028bb7e,H Grade,Southside East Caulfield - H Grade,Round 6,R6,6,1996-12-14 00:00:00+00:00,East Sandringham Cricket Club,Loss,loss,lost by 157 runs,—,—,False
3e549fa4-eaf9-43d3-8911-0ce4bc61faf6,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,ad0fd641-0072-4f82-ac1a-5a2689b87d81,ad0fd641-0072-4f82-ac1a-5a2689b87d81,Southside East Caulfield,39ffceae-dd0b-47c6-a12c-89ad4028bb7e,H Grade,Southside East Caulfield - H Grade,Round 3,R3,3,1996-11-02 00:00:00+00:00,Melbourne Wanderers 3 Cricket Club,Loss,loss,lost by 42 runs,—,—,False
33adadc4-2be7-4e56-92ca-64e0412e6fdf,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,42f95adc-ff2d-46d9-a5e4-fc8d5c9cc32c,42f95adc-ff2d-46d9-a5e4-fc8d5c9cc32c,Southside East Caulfield 1,e71665e0-b647-465b-a76a-243fb8f15f8f,Quiney Shield,Southside East Caulfield 1 - Quiney Shield,Round 11,R11,11,1997-02-22 00:00:00+00:00,Monash Uni Gryphons 1 Cricket Club,Loss,loss,lost by 116 runs,—,—,False
892a50e9-e5bd-4292-bc7d-5cc384c1985b,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,42f95adc-ff2d-46d9-a5e4-fc8d5c9cc32c,42f95adc-ff2d-46d9-a5e4-fc8d5c9cc32c,Southside East Caulfield 1,e71665e0-b647-465b-a76a-243fb8f15f8f,Quiney Shield,Southside East Caulfield 1 - Quiney Shield,Round 5,R5,5,1996-11-30 00:00:00+00:00,East Sandringham Boys Club 2 Cricket Club,Loss,loss,lost by 109 runs,—,—,False
7509d109-f9de-46e3-b479-12d0188d5778,0e263c87-ad99-4a6b-ab34-a4908d863e4b,Summer 1996/97,42ec8865-e5f9-439e-bb0a-e73595e2e153,42ec8865-e5f9-439e-bb0a-e73595e2e153,Southside East Caulfield 2,70426ece-6df6-4625-9a60-889116b0db72,E Grade,Southside East Caulfield 2 - E Grade - Les Kemp Shield,Round 10,R10,10,1997-02-08 00:00:00+00:00,Bentleigh Uniting 4 Cricket Club,Loss,loss,lost by 76 runs,—,—,False
7a264e29-91ff-4a5b-b63b-2025bbd48b67,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,5007af19-874c-43b2-b640-9bc3f422cdbd,d18f8405-b735-4bda-916e-0949a603c392,Bailey Park - Eastmoor,5023def0-1de6-4eb9-ae1e-474824a943d7,F Grade,Bailey Park - Eastmoor - F Grade Central,Round 11,R11,11,1998-02-21 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 202 runs,Glenn Anderson 68,Alex Bragilevsky 2-1,False
37c4e510-998f-48c0-81d1-d15260de7071,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,87e87508-4978-4582-8d1e-c38269547849,Melbourne Wanderers 2,0003316a-66a7-46e6-a1ac-b3480ae42fbf,Pullen Shield,Melbourne Wanderers 2 - Pullen Shield,Round 5,R5,5,1997-11-29 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 71 runs,Shenol Leppik 65,Alan Glasgow 2-77,False
33e6715f-3022-49cd-868e-3671f4766617,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,5007af19-874c-43b2-b640-9bc3f422cdbd,c94effa8-1c98-4653-aa15-219351df86ec,Monash University,5023def0-1de6-4eb9-ae1e-474824a943d7,F Grade,Monash University - F Grade Central,Round 2,R2,2,1997-10-18 00:00:00+00:00,Southside East Caulfield Cricket Club,Loss,loss,lost by 4 wickets,Ron Butterworth 152,David Bray 3-35,False
a8578cfb-a6cf-49c7-9051-f046af04ed8e,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,5007af19-874c-43b2-b640-9bc3f422cdbd,5007af19-874c-43b2-b640-9bc3f422cdbd,Southside East Caulfield,5023def0-1de6-4eb9-ae1e-474824a943d7,F Grade,Southside East Caulfield - F Grade Central,Round 9,R9,9,1998-01-24 00:00:00+00:00,Kingston Heath 2 Cricket Club,Loss,loss,lost by 8 wickets,—,—,False
54960e0a-fb71-470b-b8e8-49e3f0d277e5,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,17ddfdce-fdc6-4246-9162-fc9199cb873b,17ddfdce-fdc6-4246-9162-fc9199cb873b,Southside East Caulfield,9ca7ec31-e1e4-455d-92f0-ad3aa45617da,J Grade,Southside East Caulfield - J Grade,Round 2,R2,2,1997-10-18 00:00:00+00:00,Monash University Cricket Club,Loss,loss,lost by 2 wickets,—,—,False
805ca52e-2ffe-4573-9535-f12c428fc4b5,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,Southside East Caulfield,0003316a-66a7-46e6-a1ac-b3480ae42fbf,Pullen Shield,Southside East Caulfield - Pullen Shield,Round 10,R10,10,1997-02-14 00:00:00+00:00,Kingston Heath Cricket Club,Loss,loss,lost by 9 wickets,—,—,False
584e8b92-6777-4a49-adad-5e3975590add,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,Southside East Caulfield,0003316a-66a7-46e6-a1ac-b3480ae42fbf,Pullen Shield,Southside East Caulfield - Pullen Shield,Round 7,R7,7,1998-01-10 00:00:00+00:00,Cluden Cricket Club,Loss,loss,lost by 78 runs,—,—,False
a5fde78a-1b8b-46f3-ad7f-2929caf56a35,b3c6e4dc-1650-4603-8934-84b6cfe6aa8c,Summer 1997/98,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,03fae93a-360a-4d97-bd86-fe9f9e7d97e8,Southside East Caulfield,0003316a-66a7-46e6-a1ac-b3480ae42fbf,Pullen Shield,Southside East Caulfield - Pullen Shield,Round 4,R4,4,1997-11-15 00:00:00+00:00,Bailey Park - Eastmoor Cricket Club,Loss,loss,lost by 89 runs,—,—,False
