season_id,season,team_id,grade_id,grade_name,player_key,canonical_player_id,canonical_player_name,display_player_name,innings,thirties,latest_match_date,match_count
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_e3c4ef92_9283_49d3_a007_730905ad5796,raw_e3c4ef92_9283_49d3_a007_730905ad5796,Adam Ellis,Adam Ellis,1,1,2008-11-01T13:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_e6dfd564_9483_4f68_a33d_78622b9a230e,raw_e6dfd564_9483_4f68_a33d_78622b9a230e,Wayne Copley,Wayne Copley,1,1,2008-10-11T12:30:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,27285cc6-73f9-42d6-b8f7-4ebf023e7686,2379fce7-e345-43b7-8a01-be12f62c11dd,C3 Grade,raw_e79592a6_5d72_455c_8090_60f555681763,raw_e79592a6_5d72_455c_8090_60f555681763,Matthew Gilbertson,Matthew Gilbertson,2,0,2009-01-10T13:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_3aa7c06d_b26a_49f5_ad25_9287af1cf451,raw_3aa7c06d_b26a_49f5_ad25_9287af1cf451,Ben Wilden,Ben Wilden,2,0,2008-10-26T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_40a03d21_40e3_4439_bc6e_66ac08bf05ff,raw_40a03d21_40e3_4439_bc6e_66ac08bf05ff,Ben Rutton,Ben Rutton,2,1,2008-12-14T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_4a5b7303_d286_4d00_ba02_1c5f415f7c12,raw_4a5b7303_d286_4d00_ba02_1c5f415f7c12,Simon Karran,Simon Karran,7,0,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_71751def_b56d_47c8_ae93_73400a5da89e,raw_71751def_b56d_47c8_ae93_73400a5da89e,Shaun Lapere,Shaun Lapere,7,0,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_84233292_109c_484a_9280_3bb55ed34b11,raw_84233292_109c_484a_9280_3bb55ed34b11,Jack Holiday,Jack Holiday,7,0,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_893f88ef_c895_4f6e_a95f_624722dba087,raw_893f88ef_c895_4f6e_a95f_624722dba087,Danial Swadling,Danial Swadling,1,0,2008-10-19T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_a9dba5a7_bbcc_4748_a268_91410f098fbd,raw_a9dba5a7_bbcc_4748_a268_91410f098fbd,Stewart Mcinnes,Stewart Mcinnes,5,0,2009-02-08T00:00:00.0000000+00:00,4
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_b65661bf_cdb4_4d45_a3c7_ea18ae776a88,raw_b65661bf_cdb4_4d45_a3c7_ea18ae776a88,Jared Dewaal,Jared Dewaal,7,1,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_c3857b6a_05e9_4d6c_84fb_4826e6be883d,raw_c3857b6a_05e9_4d6c_84fb_4826e6be883d,Matthew Grindley,Matthew Grindley,7,0,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,raw_d27637aa_7ff7_4bd1_9f90_967d729d4ed8,Jackson Ellard,Jackson Ellard,3,0,2009-02-08T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_d4c01377_c3e8_4b67_b374_3d13c42a209f,raw_d4c01377_c3e8_4b67_b374_3d13c42a209f,James Pearce,James Pearce,7,1,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_e003b29b_a1e5_404f_a540_94380e1cf785,raw_e003b29b_a1e5_404f_a540_94380e1cf785,Mitchell Hutchins,Mitchell Hutchins,6,0,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_e06a2bd9_1aed_4fd2_b50f_980102ab4a5d,raw_e06a2bd9_1aed_4fd2_b50f_980102ab4a5d,Josh Rudd,Josh Rudd,7,2,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_e5caee99_022b_42b0_9199_3090da4edbe9,raw_e5caee99_022b_42b0_9199_3090da4edbe9,Sam Nock,Sam Nock,2,0,2008-12-07T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,2a5be98f-5b19-4a9f-bc0f-85b2ba3038f0,049ed4dd-3f41-4b7a-8e40-65f9e35ea832,Under 17 South,raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,raw_f05f4e95_f357_42d8_8d66_e0745b878ab4,Fabian Saunders,Fabian Saunders,7,1,2009-02-08T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_10a9c7ed_c41a_4c95_a027_636ee2122ed0,raw_10a9c7ed_c41a_4c95_a027_636ee2122ed0,Keiren Fitzgerald,Keiren Fitzgerald,18,3,2009-03-28T12:30:00.0000000+00:00,13
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_1a69b5d8_da3a_4162_b50b_61a08660d572,raw_1a69b5d8_da3a_4162_b50b_61a08660d572,Cameron Pannach,Cameron Pannach,2,0,2009-02-07T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,raw_205e8fd2_2a71_4bb7_af36_80deca0a9b8a,Matt Hehner,Matt Hehner,11,0,2009-03-28T12:30:00.0000000+00:00,8
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_24a83678_4ef1_4c12_90ea_8bd5efc6e9bd,raw_24a83678_4ef1_4c12_90ea_8bd5efc6e9bd,Andrew Wright,Andrew Wright,4,0,2009-02-21T00:00:00.0000000+00:00,3
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_2de79133_f18d_4f54_a440_3f1fe0cc72f9,raw_2de79133_f18d_4f54_a440_3f1fe0cc72f9,Paul Radbourne,Paul Radbourne,18,2,2009-03-28T12:30:00.0000000+00:00,13
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_3158f368_9763_4acb_b74b_d4d60e785223,raw_3158f368_9763_4acb_b74b_d4d60e785223,Andrew Shaw,Andrew Shaw,18,1,2009-03-28T12:30:00.0000000+00:00,13
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_427720ca_acbd_4e70_9ea1_ab061c431036,raw_427720ca_acbd_4e70_9ea1_ab061c431036,Callan Semple,Callan Semple,13,1,2009-03-28T12:30:00.0000000+00:00,10
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_5652e2e6_ff6f_4793_843b_b1a2ecc31505,raw_5652e2e6_ff6f_4793_843b_b1a2ecc31505,Jack Carter,Jack Carter,1,0,2009-02-21T00:00:00.0000000+00:00,1
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_6fc5bf6c_5304_4522_8bf7_2a99bf9c49b9,raw_6fc5bf6c_5304_4522_8bf7_2a99bf9c49b9,Ian Inwood,Ian Inwood,17,4,2009-03-28T12:30:00.0000000+00:00,12
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_82c6d3f9_dd61_4a13_82cc_fcf7c0e0a8f7,raw_82c6d3f9_dd61_4a13_82cc_fcf7c0e0a8f7,John Hopkins,John Hopkins,18,1,2009-03-28T12:30:00.0000000+00:00,13
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_9d677ffb_16c5_4b5c_8480_d1176510f0db,raw_9d677ffb_16c5_4b5c_8480_d1176510f0db,Peter Jameson,Peter Jameson,16,1,2009-03-28T12:30:00.0000000+00:00,12
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_cae88e85_7ea5_4ced_8f99_113f228d9e4d,raw_cae88e85_7ea5_4ced_8f99_113f228d9e4d,Michael Shaw,Michael Shaw,7,0,2008-12-06T12:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_d809552e_17cb_4c21_8b73_229073a9e9ce,raw_d809552e_17cb_4c21_8b73_229073a9e9ce,Shaun Dewaal,Shaun Dewaal,14,1,2009-03-28T12:30:00.0000000+00:00,10
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_e9fdafeb_e5f4_43e8_b4b6_6a508dda73f4,raw_e9fdafeb_e5f4_43e8_b4b6_6a508dda73f4,Damien Pimlott,Damien Pimlott,15,3,2009-03-28T12:30:00.0000000+00:00,11
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_ed1c49de_6316_47fb_a63a_81073b111740,raw_ed1c49de_6316_47fb_a63a_81073b111740,Jordan Wright,Jordan Wright,18,3,2009-03-28T12:30:00.0000000+00:00,13
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_f4404c43_09f8_408c_a0c1_edd82a589504,raw_f4404c43_09f8_408c_a0c1_edd82a589504,Nathan Turner,Nathan Turner,4,0,2008-10-18T13:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,777b3028-97b3-418f-a4c4-1df29bab0b67,d7dff122-398e-4ea3-a1c3-27a51700af7c,A3 Grade,raw_f5cdcaed_ff90_498a_aa43_4b738b4a634d,raw_f5cdcaed_ff90_498a_aa43_4b738b4a634d,Brett Julian,Brett Julian,4,0,2008-11-15T13:00:00.0000000+00:00,3
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_11614478_75f6_4221_9c17_3185d922ca65,raw_11614478_75f6_4221_9c17_3185d922ca65,Mitchell Radford,Mitchell Radford,8,0,2009-02-22T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_14da253c_ce57_4d33_a074_600a12eb3266,raw_14da253c_ce57_4d33_a074_600a12eb3266,Riley Martin,Riley Martin,8,0,2009-02-08T00:00:00.0000000+00:00,5
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_1540437c_7d5f_4916_bebb_13a43096322c,raw_1540437c_7d5f_4916_bebb_13a43096322c,Sam Tugwell,Sam Tugwell,9,0,2009-02-22T00:00:00.0000000+00:00,6
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_1a3826c6_89e3_4b6d_a47f_f5a1335178d0,raw_1a3826c6_89e3_4b6d_a47f_f5a1335178d0,Aidan Old,Aidan Old,11,1,2009-02-22T00:00:00.0000000+00:00,7
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_2d8d380d_f197_4413_b76e_70e1dbd8b01b,raw_2d8d380d_f197_4413_b76e_70e1dbd8b01b,Z Mills,Z Mills,4,0,2009-02-22T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_35816b0e_354d_41bb_a441_758178bbcf5f,raw_35816b0e_354d_41bb_a441_758178bbcf5f,P Saunders,P Saunders,4,0,2009-02-22T00:00:00.0000000+00:00,2
2bea42bd-9a74-48c1-9950-f7c3a3906c31,Summer 2008/09,af3531a1-04c1-4497-9b14-6020e5c8ca2a,a672ed49-0832-43f4-a1ea-56405f03ae25,Under 15 South Grey,raw_5a054a66_18ae_4aa1_b302_c62f6bcb881d,raw_5a054a66_18ae_4aa1_b302_c62f6bcb881d,Nathan Mifsud,Nathan Mifsud,10,1,2009-02-22T00:00:00.0000000+00:00,6
